Date,AAPL,GLD,QQQ,SPY,TLT
2020-02-06,78.63166809082031,147.39999389648438,222.6622772216797,307.8023681640625,123.55007934570312
2020-02-07,77.5628433227539,147.7899932861328,221.70458984375,306.1618957519531,125.09176635742188
2020-02-10,77.93124389648438,148.1699981689453,224.384033203125,308.447509765625,125.438232421875
2020-02-11,77.4610595703125,147.66000366210938,224.4227294921875,308.98211669921875,124.80596923828125
2020-02-12,79.30058288574219,147.5399932861328,226.6088104248047,310.9727783203125,124.17369079589844
2020-02-13,78.73587799072266,148.3800048828125,226.3186492919922,310.64105224609375,124.65007781982422
2020-02-14,78.75528717041016,149.0,226.9667205810547,311.1386413574219,125.1957015991211
2020-02-18,77.31321716308594,150.91000366210938,227.0537872314453,310.3369140625,126.05316162109375
2020-02-19,78.43292236328125,151.7899932861328,229.23019409179688,311.82061767578125,126.04444885253906
2020-02-20,77.62831115722656,152.41000366210938,227.10215759277344,310.5395812988281,127.03184509277344
2020-02-21,75.87115478515625,154.6999969482422,222.7396240234375,307.3415832519531,128.2183837890625
2020-02-24,72.26725769042969,156.08999633789062,214.15003967285156,297.1485595703125,130.1324920654297
2020-02-25,69.81940460205078,153.3000030517578,208.32688903808594,288.1442565917969,130.8253173828125
2020-02-26,70.927001953125,153.97000122070312,209.40060424804688,287.0843811035156,130.1324920654297
2020-02-27,66.2906265258789,154.0,198.9150848388672,274.1909484863281,131.54429626464844
2020-02-28,66.2518539428711,148.3800048828125,199.06985473632812,273.0388488769531,134.51499938964844
2020-03-02,72.41996765136719,149.1999969482422,209.34255981445312,284.86334228515625,133.52536010742188
2020-03-03,70.11994934082031,153.88999938964844,202.62953186035156,276.7069396972656,135.59841918945312
2020-03-04,73.37242126464844,154.16000366210938,211.08370971679688,288.3377685546875,134.15855407714844
2020-03-05,70.99244689941406,157.49000549316406,204.67050170898438,278.7528991699219,137.4979705810547
2020-03-06,70.04967498779297,157.5500030517578,201.21726989746094,274.14483642578125,144.65383911132812
2020-03-09,64.50928497314453,157.80999755859375,187.2398223876953,252.73573303222656,148.5745086669922
2020-03-10,69.15535736083984,154.47999572753906,197.43516540527344,265.8134460449219,140.9587860107422
2020-03-11,66.75353240966797,153.92999267578125,188.83584594726562,252.85543823242188,135.7718505859375
2020-03-12,60.16132354736328,147.7899932861328,171.52120971679688,228.66294860839844,136.6132049560547
2020-03-13,67.36914825439453,143.27999877929688,186.050048828125,248.21051025390625,133.52536010742188
2020-03-16,58.702301025390625,141.63999938964844,163.76351928710938,221.05038452148438,142.17315673828125
2020-03-17,61.283447265625,143.55999755859375,176.18359375,232.9853515625,132.6925506591797
2020-03-18,59.783233642578125,140.6999969482422,170.82476806640625,221.1885986328125,125.2071533203125
2020-03-19,59.32518005371094,138.0399932861328,171.85012817382812,221.65863037109375,128.615966796875
2020-03-20,55.55888366699219,140.11000061035156,165.1177215576172,212.10641479492188,138.28724670410156
2020-03-23,54.37858200073242,146.3000030517578,165.23692321777344,206.68321228027344,143.9859619140625
2020-03-24,59.83413314819336,153.39999389648438,178.03250122070312,225.40945434570312,141.30577087402344
2020-03-25,59.504520416259766,151.3000030517578,176.71417236328125,228.7838592529297,140.98480224609375
2020-03-26,62.63583755493164,153.24000549316406,186.01995849609375,242.14256286621094,141.67874145507812
2020-03-27,60.04256820678711,152.25,179.6222381591797,234.9300994873047,145.4605255126953
2020-03-30,61.75606918334961,152.9199981689453,186.15573120117188,242.5596923828125,144.26356506347656
2020-03-31,61.63003921508789,148.0500030517578,184.56594848632812,238.94422912597656,143.09262084960938
2020-04-01,58.38723373413086,149.4499969482422,176.72384643554688,228.19052124023438,145.09738159179688
2020-04-02,59.36153030395508,151.89999389648438,180.3104705810547,233.45611572265625,146.0182342529297
2020-04-03,58.508426666259766,152.64999389648438,177.75135803222656,230.08172607421875,146.36557006835938
2020-04-06,63.612545013427734,156.8800048828125,190.45962524414062,245.53543090820312,145.98342895507812
2020-04-07,62.875762939453125,156.0399932861328,190.38214111328125,245.7857666015625,144.45462036132812
2020-04-08,64.48504638671875,154.64999389648438,194.42434692382812,254.03640747070312,143.40354919433594
2020-04-09,64.95038604736328,158.69000244140625,194.7054443359375,257.9021911621094,143.66416931152344
2020-04-13,66.2251968383789,161.41000366210938,196.80899047851562,255.54747009277344,142.3525390625
2020-04-14,69.56977081298828,162.67999267578125,205.36842346191406,263.08428955078125,142.3177032470703
2020-04-15,68.93480682373047,161.85000610351562,203.0128631591797,257.4942626953125,146.087646484375
2020-04-16,69.48252868652344,161.7100067138672,206.71583557128906,258.7364501953125,147.74668884277344
2020-04-17,68.53973388671875,158.57000732421875,208.69334411621094,265.7263488769531,145.76622009277344
2020-04-20,67.11708068847656,159.6999969482422,206.22146606445312,261.0447998046875,146.9389190673828
2020-04-21,65.04246520996094,158.61000061035156,198.6119842529297,253.11865234375,148.78912353515625
2020-04-22,66.9159164428711,161.72999572753906,204.5056610107422,258.7364501953125,147.26902770996094
2020-04-23,66.65660858154297,163.33999633789062,204.0694580078125,258.7179870605469,148.05079650878906
2020-04-24,68.5809326171875,162.63999938964844,207.2877655029297,262.3240661621094,148.39816284179688
2020-04-27,68.62942504882812,161.55999755859375,208.95504760742188,266.1064147949219,145.63595581054688
2020-04-28,67.51698303222656,160.83999633789062,205.01942443847656,264.8827819824219,147.31239318847656
2020-04-29,69.73458862304688,161.72999572753906,212.2896270751953,271.8169860839844,146.54798889160156
2020-04-30,71.20571899414062,158.8000030517578,212.202392578125,269.2862243652344,144.8367919921875
2020-05-01,70.05935668945312,159.77999877929688,206.22146606445312,262.1572570800781,146.07704162597656
2020-05-04,71.05061340332031,160.33999633789062,208.62548828125,262.8803405761719,145.38995361328125
2020-05-05,72.11701202392578,161.02000427246094,210.99070739746094,265.3092041015625,144.4593505859375
2020-05-06,72.86104583740234,158.9499969482422,212.2896270751953,263.5107116699219,142.1283416748047
2020-05-07,73.61479187011719,161.38999938964844,215.02325439453125,266.6905212402344,144.5028076171875
2020-05-08,75.36693572998047,160.4199981689453,217.97007751464844,271.1031799316406,142.6240997314453
2020-05-11,76.55289459228516,159.4199981689453,219.9185028076172,271.1587829589844,141.5108184814453
2020-05-12,75.67801666259766,160.0399932861328,215.3140106201172,265.7542419433594,142.96328735351562
2020-05-13,74.7642593383789,161.5800018310547,212.61917114257812,261.05401611328125,143.96356201171875
2020-05-14,75.22357940673828,163.00999450683594,215.032958984375,264.1781921386719,145.37254333496094
2020-05-15,74.77884674072266,163.92999267578125,216.42881774902344,265.3925476074219,144.9986114501953
2020-05-18,76.54073333740234,162.69000244140625,220.46128845214844,273.4764099121094,141.81527709960938
2020-05-19,76.09844207763672,164.25999450683594,219.9087677001953,270.66748046875,142.34576416015625
2020-05-20,77.57840728759766,164.64999389648438,224.2999725341797,275.2655334472656,142.77197265625
2020-05-21,77.00001525878906,162.25,221.857177734375,273.3651428222656,143.12857055664062
2020-05-22,77.49578094482422,163.2100067138672,222.6230010986328,273.88433837890625,143.9896240234375
2020-05-26,76.97086334228516,160.88999938964844,222.02200317382812,277.2586669921875,142.05874633789062
2020-05-27,77.30622100830078,161.17999267578125,223.23367309570312,281.3840637207031,141.7978515625
2020-05-28,77.34024810791016,161.72000122070312,222.94288635253906,280.8648376464844,141.27597045898438
2020-05-29,77.264892578125,162.91000366210938,226.20960998535156,282.1164245605469,142.28494262695312
2020-06-01,78.2151107788086,163.66000366210938,226.88815307617188,283.256591796875,141.3269805908203
2020-06-02,78.57720947265625,162.60000610351562,228.41006469726562,285.60205078125,140.81304931640625
2020-06-03,79.009765625,159.60000610351562,229.4376220703125,289.4029541015625,138.94070434570312
2020-06-04,78.32933807373047,161.27999877929688,227.82846069335938,288.6427917480469,136.9290008544922
2020-06-05,80.56022644042969,158.00999450683594,232.3456573486328,296.0404357910156,135.95359802246094
2020-06-08,81.03654479980469,159.72000122070312,234.14865112304688,299.618896484375,136.47616577148438
2020-06-09,83.59552764892578,161.25999450683594,235.84507751464844,297.384765625,138.02633666992188
2020-06-10,85.74622344970703,163.57000732421875,238.6756134033203,295.7252502441406,140.07286071777344
2020-06-11,81.6295166015625,162.38999938964844,226.8494110107422,278.677001953125,142.7203369140625
2020-06-12,82.33424377441406,162.6199951171875,228.6524200439453,282.01434326171875,141.3443603515625
2020-06-15,83.35247802734375,162.3300018310547,231.4344940185547,284.6471862792969,141.42274475097656
2020-06-16,85.56153106689453,162.25,235.40884399414062,290.12603759765625,139.2542724609375
2020-06-17,85.44244384765625,162.55999755859375,236.15524291992188,288.9209289550781,139.82907104492188
2020-06-18,85.47647857666016,162.24000549316406,236.79507446289062,289.03204345703125,141.30955505371094
2020-06-19,84.98800659179688,164.02999877929688,236.7562713623047,287.38031005859375,141.42274475097656
2020-06-22,87.21162414550781,165.08999633789062,239.59561157226562,289.2239074707031,141.44015502929688
2020-06-23,89.07308959960938,166.47999572753906,241.63479614257812,290.55548095703125,140.47352600097656
2020-06-24,87.50080871582031,165.89999389648438,236.6533203125,283.14373779296875,141.9801025390625
2020-06-25,88.66244506835938,165.8000030517578,238.9061737060547,286.1791687011719,142.38941955566406
